id,y
5165,0.5178697
5166,0.5178697
5167,0.5178697
5168,0.5178697
5169,0.5178697
5170,0.5178697
5171,0.5178697
5172,0.5178697
5173,0.5178697
5174,0.5178697
5175,0.5178697
5176,0.5178697
5177,0.5178697
5178,0.5178697
5179,0.5178697
5180,0.5178697
5181,0.5178697
5182,0.5178697
5183,0.5178697
5184,0.5178697
5185,0.5178697
5186,0.5178697
5187,0.5178697
5188,0.5178697
5189,0.5178697
5190,0.5178697
5191,0.5178697
5192,0.5178697
5193,0.5178697
5194,0.5178697
5195,0.5178697
5196,0.5178697
5197,0.5178697
5198,0.5178697
5199,0.5178697
5200,0.5178697
5201,0.5178697
5202,0.5178697
5203,0.5178697
5204,0.5178697
5205,0.5178697
5206,0.5178697
5207,0.5178697
5208,0.5178697
5209,0.5178697
5210,0.5178697
5211,0.5178697
5212,0.5178697
5213,0.5178697
5214,0.5178697
5215,0.5178697
5216,0.5178697
5217,0.5178697
5218,0.5178697
5219,0.5178697
5220,0.5178697
5221,0.5178697
5222,0.5178697
5223,0.5178697
5224,0.40217054
5225,0.5178697
5226,0.5178697
5227,0.5178697
5228,0.5178697
5229,0.5178697
5230,0.5178697
5231,0.5178697
5232,0.5178697
5233,0.5178697
5234,0.5178697
5235,0.5178697
5236,0.9736772
5237,0.5178697
5238,0.5178697
5239,0.5178697
5240,0.5178697
5241,0.5178697
5242,0.5178697
5243,0.5178697
5244,0.5178697
5245,0.5178697
5246,0.7979049
5247,0.5178697
5248,0.5178697
5249,0.5178697
5250,0.5178697
5251,0.5178697
5252,0.88246036
5253,0.5178697
5254,0.5178697
5255,0.5178697
5256,0.5178697
5257,0.5178697
5258,0.5178697
5259,0.5178697
5260,0.5178697
5261,0.5178697
5262,0.5178697
5263,0.5178697
5264,0.5178697
5265,0.5178697
5266,0.5178697
5267,0.5178697
5268,0.5178697
5269,0.5178697
5270,0.5178697
5271,0.5178697
5272,0.5178697
5273,0.5178697
5274,0.5178697
5275,0.5178697
5276,0.5178697
5277,0.5178697
5278,0.5178697
5279,0.5178697
5280,0.5178697
5281,0.5178697
5282,0.5178697
5283,0.5178697
5284,0.5178697
5285,0.5178697
5286,0.5178697
5287,0.5178697
5288,0.5178697
5289,0.5178697
5290,0.5178697
5291,0.5178697
5292,0.5178697
5293,0.5178697
5294,0.5178697
5295,0.5178697
5296,0.5178697
5297,0.5178697
5298,0.5178697
5299,0.5178697
5300,0.5178697
5301,0.5178697
5302,0.5178697
5303,0.5178697
5304,0.5178697
5305,0.5178697
5306,0.5178697
5307,0.923965
5308,0.6330604
5309,0.5178697
5310,0.5178697
5311,0.5178697
5312,0.5178697
5313,0.5178697
5314,0.5178697
5315,0.5178697
5316,0.5178697
5317,0.5178697
5318,0.5004107
5319,0.5178697
5320,0.5178697
5321,0.5178697
5322,0.5178697
5323,0.5178697
5324,0.5178697
5325,0.5178697
5326,0.5178697
5327,0.5178697
5328,0.5178697
5329,0.5178697
5330,0.5178697
5331,0.5178697
5332,0.5178697
5333,0.5178697
5334,0.5178697
5335,0.5178697
5336,0.5178697
5337,0.74255115
5338,0.5178697
5339,0.5178697
5340,0.5178697
5341,0.5178697
5342,0.5178697
5343,0.5178697
5344,0.5178697
5345,0.5178697
5346,0.5178697
5347,0.5178697
5348,0.5178697
5349,0.72645694
5350,0.5178697
5351,0.5178697
5352,0.5178697
5353,0.5178697
5354,0.5178697
5355,0.5178697
5356,0.5178697
5357,0.5178697
5358,0.5178697
5359,0.5178697
5360,0.5178697
5361,0.5178697
5362,0.5178697
5363,0.9577808
5364,0.5178697
5365,0.5178697
5366,0.5178697
5367,0.5178697
5368,0.5178697
5369,0.8416899
5370,0.5178697
5371,0.5178697
5372,0.5178697
5373,0.5178697
5374,0.5178697
5375,0.5178697
5376,0.5178697
5377,0.5178697
5378,0.5178697
5379,0.5178697
5380,0.5178697
5381,0.5178697
5382,0.5178697
5383,0.5178697
5384,0.5178697
5385,0.5178697
5386,0.5178697
5387,0.5178697
5388,0.5178697
5389,0.5178697
5390,0.5178697
5391,0.5178697
5392,0.5178697
5393,0.5178697
5394,0.5178697
5395,0.5178697
5396,0.5178697
5397,0.5178697
5398,0.5178697
5399,0.5178697
5400,0.5178697
5401,0.5178697
5402,0.5178697
5403,0.5178697
5404,0.5178697
5405,0.5178697
5406,0.5178697
5407,0.5178697
5408,0.5178697
5409,0.5178697
5410,0.5178697
5411,0.5178697
5412,0.5178697
5413,0.5178697
5414,0.5178697
5415,0.5178697
5416,0.5178697
5417,0.5178697
5418,0.5178697
5419,0.5178697
5420,0.5178697
5421,0.5178697
5422,0.5178697
5423,0.5178697
5424,0.5178697
5425,0.5178697
5426,0.5178697
5427,0.5178697
5428,0.5178697
5429,0.5178697
5430,0.5178697
5431,0.5178697
5432,0.5178697
5433,0.5178697
5434,0.5178697
5435,0.5178697
5436,0.5178697
5437,0.5178697
5438,0.5178697
5439,0.5178697
5440,0.5178697
5441,0.5178697
5442,0.5178697
5443,0.5178697
5444,0.5178697
5445,0.5178697
5446,0.5178697
5447,0.5178697
5448,0.5178697
5449,0.5178697
5450,0.5178697
5451,0.5178697
5452,0.5178697
5453,0.5178697
5454,0.5178697
5455,0.5178697
5456,0.5178697
5457,0.5178697
5458,0.5178697
5459,0.5178697
5460,0.690018
5461,0.5178697
5462,0.5178697
5463,0.5178697
5464,0.5178697
5465,0.5178697
5466,0.5178697
5467,0.5178697
5468,0.5178697
5469,0.5178697
5470,0.5178697
5471,0.5178697
5472,0.5178697
5473,0.5178697
5474,0.5178697
5475,0.5178697
5476,0.5178697
5477,0.5178697
5478,0.5178697
5479,0.5178697
5480,0.5178697
5481,0.5178697
5482,0.5178697
5483,0.5178697
5484,0.5178697
5485,0.5178697
5486,0.5178697
5487,0.5178697
5488,0.42348307
5489,0.5178697
5490,0.5178697
5491,0.5178697
5492,0.5178697
5493,0.5178697
5494,0.5178697
5495,0.5178697
5496,0.5178697
5497,0.5178697
5498,0.5178697
5499,0.5178697
5500,0.5178697
5501,0.5178697
5502,0.5178697
5503,0.5178697
5504,0.5178697
5505,0.5178697
5506,0.5178697
5507,0.5178697
5508,0.5178697
5509,0.5178697
5510,0.5178697
5511,0.5178697
5512,0.5178697
5513,0.5178697
5514,0.5178697
5515,0.5178697
5516,0.5178697
5517,0.5178697
5518,0.5178697
5519,0.5178697
5520,0.5178697
5521,0.5178697
5522,0.5178697
5523,0.5178697
5524,0.5178697
5525,0.5178697
5526,0.5178697
5527,0.5178697
5528,0.5178697
5529,0.5178697
5530,0.5178697
5531,0.5178697
5532,0.5178697
5533,0.5178697
5534,0.5178697
5535,0.5178697
5536,0.5178697
5537,0.5178697
5538,0.5178697
5539,0.5178697
5540,0.5178697
5541,0.5178697
5542,0.5178697
5543,0.5178697
5544,0.5178697
5545,0.5178697
5546,0.5178697
5547,0.5178697
5548,0.5178697
5549,0.5178697
5550,0.5178697
5551,0.5178697
5552,0.5178697
5553,0.5178697
5554,0.5178697
5555,0.5178697
5556,0.5178697
5557,0.5178697
5558,0.5178697
5559,0.5178697
5560,0.5178697
5561,0.5178697
5562,0.5178697
5563,0.5178697
5564,0.5178697
5565,0.5178697
5566,0.5178697
5567,0.5178697
5568,0.5178697
5569,0.5178697
5570,0.5178697
5571,0.5178697
5572,0.5178697
5573,0.5178697
5574,0.5178697
5575,0.5178697
5576,0.5178697
5577,0.5178697
5578,0.5178697
5579,0.5178697
5580,0.5178697
5581,0.5178697
5582,0.5178697
5583,0.5178697
5584,0.5178697
5585,0.5178697
5586,0.5178697
5587,0.5178697
5588,0.5178697
5589,0.5178697
5590,0.5178697
5591,0.5178697
5592,0.5178697
5593,0.5178697
5594,0.5178697
5595,0.5178697
5596,0.5178697
5597,0.5178697
5598,0.5178697
5599,0.5178697
5600,0.5178697
5601,0.5178697
5602,0.5178697
5603,0.5178697
5604,0.5178697
5605,0.5178697
5606,0.5178697
5607,0.5178697
5608,0.5178697
5609,0.5178697
5610,0.5178697
5611,0.5178697
5612,0.5178697
5613,0.5178697
5614,0.5178697
5615,0.5178697
5616,0.5178697
5617,0.5178697
5618,0.5178697
5619,0.5178697
5620,0.5178697
5621,0.5178697
5622,0.5178697
5623,0.5178697
5624,0.5178697
5625,0.5178697
5626,0.5178697
5627,0.5178697
5628,0.5178697
5629,0.5178697
5630,0.5178697
5631,0.5178697
5632,0.5178697
5633,0.5178697
5634,0.5178697
5635,0.5178697
5636,0.5178697
5637,0.5178697
5638,0.5178697
5639,0.5178697
5640,0.5178697
5641,0.5178697
5642,0.5178697
5643,0.5178697
5644,0.5178697
5645,0.5178697
5646,0.5178697
5647,0.5178697
5648,0.5178697
5649,0.5178697
5650,0.5178697
5651,0.5178697
5652,0.5178697
5653,0.5178697
5654,0.5178697
5655,0.5178697
5656,0.5178697
5657,0.5178697
5658,0.5178697
5659,0.5178697
5660,0.5178697
5661,0.5178697
5662,0.5178697
5663,0.5178697
5664,0.5178697
5665,0.5178697
5666,0.56545067
5667,0.5178697
5668,0.5178697
5669,0.5178697
5670,0.5178697
5671,0.5178697
5672,0.5178697
5673,0.5178697
5674,0.5178697
5675,0.5178697
5676,0.5178697
5677,0.5178697
5678,0.5178697
5679,0.5178697
5680,0.5178697
5681,0.5178697
5682,0.5178697
5683,0.5178697
5684,0.5178697
5685,0.5178697
5686,0.5178697
5687,0.5178697
5688,0.5178697
5689,0.5178697
5690,0.5178697
5691,0.5178697
5692,0.5178697
5693,0.5178697
5694,0.5178697
5695,0.5178697
5696,0.5178697
5697,0.5178697
5698,0.5178697
5699,0.5178697
5700,0.5178697
5701,0.5178697
5702,0.5178697
5703,0.5178697
5704,0.76118755
5705,0.9094409
5706,0.5178697
5707,0.5178697
5708,0.5178697
5709,0.5178697
5710,0.5178697
5711,0.5178697
5712,0.5178697
5713,0.5178697
5714,0.5178697
5715,0.5178697
5716,0.9736772
5717,0.5178697
5718,0.5178697
5719,0.5178697
5720,0.5178697
5721,0.5178697
5722,0.5178697
5723,0.5178697
5724,0.5178697
5725,0.9026994
5726,0.5178697
5727,0.5178697
5728,0.5178697
5729,0.5178697
5730,0.5178697
5731,0.5178697
5732,0.5178697
5733,0.5178697
5734,0.5178697
5735,0.5178697
5736,0.5178697
5737,0.5178697
5738,0.5178697
5739,0.5178697
5740,0.5178697
5741,0.5178697
5742,0.5178697
5743,0.5178697
5744,0.5178697
5745,0.5178697
5746,0.5178697
5747,0.5178697
5748,0.5178697
5749,0.5178697
5750,0.5178697
5751,0.5178697
5752,0.5178697
5753,0.5178697
5754,0.5178697
5755,0.5178697
5756,0.7871162
5757,0.5178697
5758,0.5178697
5759,0.5178697
5760,0.5178697
5761,0.5178697
5762,0.96638006
5763,0.5178697
5764,0.5178697
5765,0.5178697
5766,0.5178697
5767,0.5178697
5768,0.5178697
5769,0.5178697
5770,0.5178697
5771,0.5178697
5772,0.5178697
5773,0.5178697
5774,0.5178697
5775,0.5178697
5776,0.6961333
5777,0.5178697
5778,0.5178697
5779,0.5178697
5780,0.5178697
5781,0.5178697
5782,0.5178697
5783,0.5178697
5784,0.5178697
5785,0.5178697
5786,0.5178697
5787,0.5178697
5788,0.5178697
5789,0.5178697
5790,0.5178697
5791,0.5178697
5792,0.5178697
5793,0.5178697
5794,0.5178697
5795,0.5178697
5796,0.5178697
5797,0.9026994
5798,0.5178697
5799,0.5178697
5800,0.5178697
5801,0.5178697
5802,0.5178697
5803,0.5178697
5804,0.5178697
5805,0.5178697
5806,0.5178697
5807,0.5178697
5808,0.5178697
5809,0.5178697
5810,0.5178697
5811,0.5178697
5812,0.5178697
5813,0.5178697
5814,0.5178697
5815,0.5178697
5816,0.5178697
5817,0.5178697
5818,0.4526315
5819,0.5178697
5820,0.5178697
5821,0.5178697
5822,0.5178697
5823,0.5178697
5824,0.5178697
5825,0.5178697
5826,0.5178697
5827,0.5178697
5828,0.5178697
5829,0.5178697
5830,0.5178697
5831,0.5178697
5832,0.5178697
5833,0.5178697
5834,0.5178697
5835,0.5178697
5836,0.5178697
5837,0.5178697
5838,0.5178697
5839,0.5178697
5840,0.5178697
5841,0.5178697
5842,0.5178697
5843,0.5178697
5844,0.5178697
5845,0.5178697
5846,0.5178697
5847,0.7606686
5848,0.5178697
5849,0.5178697
5850,0.5178697
5851,0.5178697
5852,0.5178697
5853,0.5178697
5854,0.5178697
5855,0.5178697
5856,0.5178697
5857,0.5178697
5858,0.5178697
5859,0.5178697
5860,0.5178697
5861,0.5178697
5862,0.5178697
5863,0.5178697
5864,0.5178697
5865,0.5178697
5866,0.5178697
5867,0.5178697
5868,0.5178697
5869,0.5178697
5870,0.5178697
5871,0.5178697
5872,0.5178697
5873,0.5178697
5874,0.5178697
5875,0.5178697
5876,0.5178697
5877,0.5178697
5878,0.5178697
5879,0.5178697
5880,0.5178697
5881,0.5178697
5882,0.5178697
5883,0.5178697
5884,0.5178697
5885,0.5178697
5886,0.5178697
5887,0.5178697
5888,0.5178697
5889,0.5178697
5890,0.5178697
5891,0.5178697
5892,0.5178697
5893,0.5178697
5894,0.5178697
5895,0.5178697
5896,0.5178697
5897,0.5178697
5898,0.5178697
5899,0.5178697
5900,0.5178697
5901,0.5178697
5902,0.5178697
5903,0.5178697
5904,0.5178697
5905,0.5178697
5906,0.5178697
5907,0.5178697
5908,0.5178697
5909,0.5178697
5910,0.5178697
5911,0.5178697
5912,0.5178697
5913,0.5178697
5914,0.5178697
5915,0.5178697
5916,0.5178697
5917,0.5178697
5918,0.5178697
5919,0.5178697
5920,0.5178697
5921,0.5178697
5922,0.5178697
5923,0.5178697
5924,0.5178697
5925,0.5178697
5926,0.5178697
5927,0.5178697
5928,0.5178697
5929,0.5178697
5930,0.5178697
5931,0.5178697
5932,0.5178697
5933,0.5178697
5934,0.5178697
5935,0.5178697
5936,0.5178697
5937,0.5178697
5938,0.5178697
5939,0.5178697
5940,0.5178697
5941,0.5178697
5942,0.5178697
5943,0.5178697
5944,0.5178697
5945,0.5178697
5946,0.5178697
5947,0.5178697
5948,0.5178697
5949,0.5178697
5950,0.5178697
5951,0.5178697
5952,0.5178697
5953,0.5178697
5954,0.5178697
5955,0.62573224
5956,0.5178697
5957,0.5178697
5958,0.5178697
5959,0.5178697
5960,0.5178697
5961,0.5178697
5962,0.5178697
5963,0.5178697
5964,0.5178697
5965,0.5178697
5966,0.5178697
5967,0.5178697
5968,0.5178697
5969,0.5178697
5970,0.5178697
5971,0.5178697
5972,0.5178697
5973,0.5178697
5974,0.5178697
5975,0.5178697
5976,0.5178697
5977,0.5178697
5978,0.5178697
5979,0.5178697
5980,0.5178697
5981,0.5178697
5982,0.5178697
5983,0.5178697
5984,0.5178697
5985,0.5178697
5986,0.5178697
5987,0.5178697
5988,0.5178697
5989,0.5178697
5990,0.5178697
5991,0.5178697
5992,0.5178697
5993,0.5178697
5994,0.5178697
5995,0.5178697
5996,0.7578746
5997,0.5178697
5998,0.5178697
5999,0.5178697
6000,0.5178697
6001,0.5178697
6002,0.5178697
6003,0.5178697
6004,0.5178697
6005,0.5178697
6006,0.5178697
6007,0.5178697
6008,0.5178697
6009,0.5178697
6010,0.5178697
6011,0.5178697
6012,0.5178697
6013,0.43735096
6014,0.5178697
6015,0.5178697
6016,0.5178697
6017,0.5178697
6018,0.5178697
6019,0.5178697
6020,0.5178697
6021,0.5178697
6022,0.5178697
6023,0.5178697
6024,0.5178697
6025,0.5178697
6026,0.5178697
6027,0.5178697
6028,0.5178697
6029,0.5178697
6030,0.5178697
6031,0.5178697
6032,0.5178697
6033,0.5178697
6034,0.5178697
6035,0.5178697
6036,0.5178697
6037,0.5178697
6038,0.5178697
6039,0.5178697
6040,0.5178697
6041,0.5178697
6042,0.5178697
6043,0.5178697
6044,0.5178697
6045,0.5178697
6046,0.5178697
6047,0.5178697
6048,0.5178697
6049,0.5178697
6050,0.5178697
6051,0.5178697
6052,0.5178697
6053,0.5178697
6054,0.5178697
6055,0.5178697
6056,0.5178697
6057,0.5178697
6058,0.5178697
6059,0.5178697
6060,0.5178697
6061,0.5178697
6062,0.5178697
6063,0.5178697
6064,0.5178697
6065,0.5178697
6066,0.5178697
6067,0.5178697
6068,0.5178697
6069,0.5178697
6070,0.5552389
6071,0.5178697
6072,0.5178697
6073,0.81631404
6074,0.5178697
6075,0.5178697
6076,0.5178697
6077,0.5178697
6078,0.5178697
6079,0.5178697
6080,0.5178697
6081,0.5178697
6082,0.5178697
6083,0.5178697
6084,0.5178697
6085,0.5178697
6086,0.5178697
6087,0.5178697
6088,0.5178697
6089,0.5178697
6090,0.5178697
6091,0.5178697
6092,0.5178697
6093,0.5178697
6094,0.5178697
6095,0.9026994
6096,0.5178697
6097,0.5178697
6098,0.5178697
6099,0.5178697
6100,0.5178697
6101,0.5178697
6102,0.5178697
6103,0.5178697
6104,0.5178697
6105,0.5178697
6106,0.5178697
6107,0.5178697
6108,0.5178697
6109,0.5178697
6110,0.5178697
6111,0.5178697
6112,0.5178697
6113,0.5178697
6114,0.9736772
6115,0.5178697
6116,0.5178697
6117,0.5178697
6118,0.5178697
6119,0.5178697
6120,0.5178697
6121,0.5178697
6122,0.5178697
6123,0.5178697
6124,0.5178697
6125,0.5178697
6126,0.5178697
6127,0.5178697
6128,0.5178697
6129,0.5178697
6130,0.5178697
6131,0.5178697
6132,0.5178697
6133,0.5178697
6134,0.57415926
6135,0.5178697
6136,0.5178697
6137,0.5178697
6138,0.5178697
6139,0.5178697
6140,0.5178697
6141,0.5178697
6142,0.5178697
6143,0.5178697
6144,0.5178697
6145,0.5178697
6146,0.5178697
6147,0.5178697
6148,0.5178697
6149,0.5178697
6150,0.5178697
6151,0.5178697
6152,0.5178697
6153,0.5178697
6154,0.5178697
6155,0.5178697
6156,0.5178697
6157,0.5178697
6158,0.5178697
6159,0.5178697
6160,0.5178697
6161,0.5178697
6162,0.5178697
6163,0.5178697
6164,0.5178697
6165,0.9736772
6166,0.5178697
6167,0.5178697
6168,0.5178697
6169,0.5178697
6170,0.5178697
6171,0.5178697
6172,0.5178697
6173,0.5178697
6174,0.5178697
6175,0.5178697
6176,0.5178697
6177,0.5178697
6178,0.5178697
6179,0.5178697
6180,0.5178697
6181,0.5178697
6182,0.5178697
6183,0.5178697
6184,0.5178697
6185,0.5178697
6186,0.5178697
6187,0.5178697
6188,0.5178697
6189,0.5178697
6190,0.5178697
6191,0.5178697
6192,0.5178697
6193,0.5178697
6194,0.5178697
6195,0.5178697
6196,0.5178697
6197,0.5178697
6198,0.5178697
6199,0.5178697
6200,0.40217054
6201,0.5178697
6202,0.5178697
6203,0.5178697
6204,0.5178697
6205,0.5178697
6206,0.8290862
6207,0.5178697
6208,0.7909888
6209,0.5178697
6210,0.5178697
6211,0.5178697
6212,0.5178697
6213,0.5178697
6214,0.5178697
6215,0.5178697
6216,0.5178697
6217,0.5178697
6218,0.5178697
6219,0.5178697
6220,0.5178697
6221,0.5178697
6222,0.5178697
6223,0.5178697
6224,0.5178697
6225,0.8148397
6226,0.5178697
6227,0.5178697
6228,0.5178697
6229,0.5178697
6230,0.5178697
6231,0.5178697
6232,0.5178697
6233,0.5178697
6234,0.5178697
6235,0.5178697
6236,0.5178697
6237,0.5178697
6238,0.5178697
6239,0.5178697
6240,0.5178697
6241,0.5178697
6242,0.5178697
6243,0.5178697
6244,0.5178697
6245,0.90409464
6246,0.5178697
6247,0.5178697
6248,0.5178697
6249,0.5178697
6250,0.5178697
6251,0.5178697
6252,0.5178697
6253,0.5178697
6254,0.5178697
6255,0.5178697
6256,0.5178697
6257,0.5178697
6258,0.5178697
6259,0.5178697
6260,0.5178697
6261,0.5178697
6262,0.5178697
6263,0.5178697
6264,0.5178697
6265,0.5178697
6266,0.5178697
6267,0.5178697
6268,0.5178697
6269,0.5178697
6270,0.5178697
6271,0.5178697
6272,0.5178697
6273,0.5178697
6274,0.5178697
6275,0.5178697
6276,0.5178697
6277,0.5178697
6278,0.5178697
6279,0.5178697
6280,0.5178697
6281,0.5178697
6282,0.5178697
6283,0.5178697
6284,0.5178697
6285,0.5178697
6286,0.5178697
6287,0.5178697
6288,0.8246713
6289,0.5178697
6290,0.5178697
6291,0.5178697
6292,0.5178697
6293,0.5178697
6294,0.5178697
6295,0.5178697
6296,0.5178697
6297,0.5178697
6298,0.5178697
6299,0.5178697
6300,0.5178697
6301,0.5178697
6302,0.5178697
6303,0.776605
6304,0.5178697
6305,0.5178697
6306,0.5178697
6307,0.55985975
6308,0.5178697
6309,0.5178697
6310,0.5178697
6311,0.5178697
6312,0.5178697
6313,0.5178697
6314,0.5178697
6315,0.5178697
6316,0.5178697
6317,0.5419058
6318,0.5178697
6319,0.5178697
6320,0.5178697
6321,0.5178697
6322,0.5178697
6323,0.5178697
6324,0.5178697
6325,0.5178697
6326,0.98431975
6327,0.5178697
6328,0.5178697
6329,0.50481045
6330,0.5178697
6331,0.5178697
6332,0.5178697
6333,0.5178697
6334,0.5178697
6335,0.5178697
6336,0.5178697
6337,0.5178697
6338,0.5178697
6339,0.5178697
6340,0.5178697
6341,0.5178697
6342,0.5178697
6343,0.5178697
6344,0.5178697
6345,0.5178697
6346,0.5178697
6347,0.5178697
6348,0.5178697
6349,0.5178697
6350,0.5178697
6351,0.5178697
6352,0.5178697
6353,0.5178697
6354,0.5178697
6355,0.5178697
6356,0.5178697
6357,0.5178697
6358,0.5178697
6359,0.5178697
6360,0.5178697
6361,0.5178697
6362,0.5178697
6363,0.5178697
6364,0.5178697
6365,0.5178697
6366,0.5178697
6367,0.5178697
6368,0.5178697
6369,0.5178697
6370,0.5178697
6371,0.5178697
6372,0.5178697
6373,0.5178697
6374,0.5178697
6375,0.5178697
6376,0.5178697
6377,0.5178697
6378,0.5178697
6379,0.5178697
6380,0.5178697
6381,0.5178697
6382,0.5178697
6383,0.5178697
6384,0.5178697
6385,0.5178697
6386,0.5178697
6387,0.5178697
6388,0.5178697
6389,0.5178697
6390,0.5178697
6391,0.5178697
6392,0.5178697
6393,0.5178697
6394,0.5178697
6395,0.5178697
6396,0.5178697
6397,0.5178697
6398,0.5178697
6399,0.5178697
6400,0.5178697
6401,0.5178697
6402,0.5178697
6403,0.5178697
6404,0.5178697
6405,0.5178697
6406,0.5178697
6407,0.5178697
6408,0.5178697
6409,0.5178697
6410,0.5178697
6411,0.5178697
6412,0.5178697
6413,0.5178697
6414,0.5178697
6415,0.5178697
6416,0.5178697
6417,0.5178697
6418,0.5178697
6419,0.5178697
6420,0.5178697
6421,0.5178697
6422,0.5178697
6423,0.5178697
6424,0.5178697
6425,0.5178697
6426,0.5178697
6427,0.5178697
6428,0.5178697
6429,0.5178697
6430,0.5178697
6431,0.5178697
6432,0.5178697
6433,0.5178697
6434,0.5178697
6435,0.5178697
6436,0.5178697
6437,0.5178697
6438,0.5178697
6439,0.5178697
6440,0.5178697
6441,0.5178697
6442,0.5178697
6443,0.5178697
6444,0.5178697
6445,0.5178697
6446,0.5178697
6447,0.5178697
6448,0.5178697
6449,0.5178697
6450,0.5178697
6451,0.5178697
6452,0.5178697
6453,0.5178697
6454,0.5178697
6455,0.5178697
6456,0.5178697
6457,0.5178697
6458,0.879912
6459,0.5178697
6460,0.5178697
6461,0.5178697
6462,0.5178697
6463,0.5178697
6464,0.567139
6465,0.5178697
6466,0.5178697
6467,0.5178697
6468,0.5178697
6469,0.5178697
6470,0.5178697
6471,0.5178697
6472,0.5178697
6473,0.5178697
6474,0.5178697
6475,0.5178697
6476,0.5178697
6477,0.5178697
6478,0.5178697
6479,0.5178697
6480,0.5178697
6481,0.9026994
6482,0.5178697
6483,0.5178697
6484,0.5178697
6485,0.5178697
6486,0.5178697
6487,0.5178697
6488,0.5178697
6489,0.5178697
6490,0.5178697
6491,0.5178697
6492,0.5178697
6493,0.5178697
6494,0.5178697
6495,0.5178697
6496,0.5178697
6497,0.5178697
6498,0.5178697
6499,0.5178697
6500,0.5178697
6501,0.9026994
6502,0.5178697
6503,0.5178697
6504,0.5178697
6505,0.5178697
6506,0.5178697
6507,0.5178697
6508,0.5178697
6509,0.5178697
6510,0.5178697
6511,0.5178697
6512,0.5178697
6513,0.5178697
6514,0.5178697
6515,0.5178697
6516,0.5178697
6517,0.5178697
6518,0.5178697
6519,0.5178697
6520,0.5178697
6521,0.5178697
6522,0.5178697
6523,0.5178697
6524,0.9736772
6525,0.56024545
6526,0.5178697
6527,0.5178697
6528,0.5178697
6529,0.5178697
6530,0.5178697
6531,0.5178697
6532,0.5178697
6533,0.5178697
6534,0.5178697
6535,0.5178697
6536,0.5178697
6537,0.5178697
6538,0.5178697
6539,0.5178697
6540,0.5178697
6541,0.40217054
6542,0.5178697
6543,0.5178697
6544,0.5178697
6545,0.5178697
6546,0.5178697
6547,0.5178697
6548,0.5178697
6549,0.7858094
6550,0.5178697
6551,0.5178697
6552,0.5178697
6553,0.5178697
6554,0.5178697
