id,target
241,0.02357
242,0.03940
243,0.05629
245,0.03876
246,0.06600
247,0.03213
249,0.08375
250,0.03960
251,0.02305
252,0.03028
253,0.03418
254,0.05743
255,0.07438
256,0.04177
257,0.03267
258,0.04366
259,0.05044
260,0.02875
262,0.02548
267,0.03321
268,0.02805
270,0.02907
272,0.03522
273,0.02453
274,0.04357
275,0.05811
276,0.02980
277,0.03936
278,0.03583
279,0.05082
281,0.05192
282,0.03111
283,0.04514
287,0.05314
288,0.04454
289,0.04254
290,0.04101
291,0.02920
292,0.08084
293,0.03674
294,0.02814
295,0.02177
296,0.06610
297,0.03625
298,0.03945
299,0.04122
300,0.05508
303,0.04181
304,0.04927
308,0.02057
314,0.08789
315,0.04422
317,0.03330
318,0.07649
320,0.08369
322,0.03569
323,0.03344
327,0.04441
329,0.03946
331,0.03713
332,0.07515
333,0.04039
334,0.02663
335,0.03532
336,0.05822
337,0.04213
341,0.05991
343,0.03101
345,0.05400
347,0.03781
348,0.02092
349,0.02749
352,0.03766
353,0.02178
354,0.05729
355,0.03243
356,0.05897
357,0.03246
358,0.03296
359,0.03344
361,0.04517
362,0.04157
365,0.04452
366,0.06284
368,0.04631
369,0.03006
371,0.02543
373,0.04081
376,0.05929
377,0.03664
379,0.05338
381,0.03090
382,0.04268
383,0.02920
384,0.03347
385,0.04863
386,0.04449
387,0.03492
388,0.07578
390,0.03950
391,0.03850
392,0.05351
393,0.04343
394,0.03303
396,0.03988
400,0.03793
402,0.08066
403,0.03838
405,0.03007
407,0.05869
409,0.05693
411,0.03283
412,0.01800
414,0.07728
415,0.03682
416,0.02834
418,0.03488
419,0.03580
421,0.02818
422,0.09594
423,0.03940
424,0.04542
426,0.03519
427,0.06157
428,0.06328
436,0.05736
438,0.03581
442,0.02439
443,0.02742
445,0.04839
446,0.04982
447,0.02342
450,0.05707
452,0.01904
453,0.05145
455,0.03495
458,0.07642
459,0.02152
461,0.03274
463,0.02421
467,0.08145
470,0.03966
471,0.04495
472,0.03957
476,0.04720
477,0.05494
481,0.05892
482,0.05238
483,0.09119
485,0.02683
487,0.03638
488,0.02637
490,0.03729
492,0.03129
494,0.05170
497,0.05263
499,0.04327
500,0.04651
501,0.03080
503,0.04675
505,0.03503
506,0.03905
507,0.04616
509,0.03722
510,0.03414
511,0.04287
512,0.02349
514,0.04855
515,0.03128
516,0.04729
517,0.07632
519,0.04699
520,0.06629
521,0.02782
522,0.04990
523,0.05103
527,0.03777
530,0.03754
532,0.03325
534,0.04216
536,0.05748
539,0.02750
543,0.02475
547,0.05067
550,0.05239
551,0.05511
552,0.02989
553,0.05672
555,0.03530
556,0.02926
557,0.02922
558,0.05605
559,0.02966
560,0.03593
561,0.03389
565,0.04268
566,0.02785
567,0.03284
571,0.03023
572,0.03022
574,0.02630
575,0.01958
576,0.04541
577,0.05100
578,0.03212
579,0.04107
581,0.02779
587,0.04164
589,0.02699
590,0.06820
591,0.04592
592,0.03722
593,0.02766
594,0.05155
595,0.06402
596,0.02451
597,0.04241
598,0.06405
600,0.02607
602,0.03234
605,0.02750
606,0.04816
607,0.03786
612,0.02240
613,0.03413
614,0.01925
615,0.04253
616,0.04320
617,0.02907
618,0.10651
620,0.01940
621,0.03723
622,0.03022
623,0.04698
628,0.02294
631,0.03133
632,0.02317
633,0.03646
634,0.04878
635,0.05174
637,0.05746
638,0.07242
640,0.04338
643,0.03854
644,0.08589
645,0.05171
646,0.03053
649,0.03984
651,0.06282
653,0.02336
654,0.04635
655,0.08534
656,0.04653
658,0.06512
659,0.02737
661,0.04327
662,0.03392
663,0.05060
664,0.07716
665,0.05897
667,0.02897
668,0.05576
671,0.05533
673,0.04866
674,0.07349
675,0.02011
676,0.03707
677,0.03166
678,0.03352
679,0.04615
680,0.04699
681,0.05383
682,0.03799
683,0.02996
684,0.03314
686,0.04333
687,0.05665
688,0.05393
690,0.02766
691,0.03714
692,0.05730
693,0.03288
694,0.05323
695,0.02491
696,0.03197
698,0.04890
699,0.03465
702,0.05025
703,0.02148
705,0.04611
706,0.05415
707,0.03416
708,0.02530
709,0.09385
710,0.07990
713,0.05097
714,0.04059
715,0.04580
716,0.04758
717,0.05663
718,0.04252
719,0.02313
720,0.04973
721,0.03669
723,0.04565
724,0.04797
726,0.03869
728,0.08110
730,0.03133
732,0.03285
734,0.02801
735,0.03519
737,0.03332
738,0.03444
741,0.03914
742,0.03263
743,0.05014
746,0.03519
747,0.04529
749,0.03952
750,0.06765
752,0.04332
755,0.05730
757,0.03173
758,0.03045
759,0.02590
765,0.03846
766,0.02196
767,0.07437
768,0.03225
769,0.03800
770,0.03295
771,0.03001
772,0.01844
773,0.06580
775,0.04681
776,0.04097
778,0.03211
779,0.04827
780,0.05019
782,0.05264
783,0.05869
784,0.03534
785,0.01855
786,0.03906
788,0.05213
789,0.03320
792,0.05816
793,0.02416
794,0.04615
797,0.05842
798,0.02637
799,0.05257
800,0.05273
801,0.06799
802,0.05759
805,0.02624
807,0.03309
808,0.02005
811,0.04396
813,0.02638
814,0.03000
815,0.06439
816,0.07250
817,0.02695
819,0.02744
821,0.02863
823,0.04077
825,0.06375
826,0.02939
827,0.03525
828,0.02665
830,0.04253
831,0.06842
833,0.03304
834,0.07579
835,0.05046
836,0.02625
837,0.05615
838,0.05944
840,0.03092
842,0.02192
844,0.03311
845,0.06152
847,0.05563
848,0.05527
850,0.02920
851,0.03608
852,0.05312
853,0.08556
855,0.04153
856,0.07227
857,0.04031
859,0.03708
860,0.07397
862,0.04929
863,0.05579
864,0.03696
867,0.03061
868,0.03170
869,0.02215
871,0.03130
873,0.05352
875,0.04065
876,0.04623
877,0.04107
879,0.08795
880,0.05436
883,0.03296
884,0.02328
885,0.03454
886,0.03773
887,0.04053
888,0.02027
891,0.04198
893,0.03001
895,0.10406
897,0.03198
898,0.07445
901,0.03193
902,0.02745
904,0.06807
905,0.02888
907,0.07037
908,0.03838
909,0.04636
910,0.03138
911,0.02854
913,0.03830
914,0.02997
915,0.04949
916,0.03440
917,0.05157
919,0.03933
920,0.02347
923,0.03302
924,0.04002
925,0.05770
926,0.04131
928,0.02739
929,0.02408
932,0.04290
935,0.03533
936,0.07317
937,0.04379
938,0.03669
939,0.03656
940,0.04684
941,0.02867
944,0.04666
945,0.01771
946,0.04107
947,0.02192
949,0.03078
950,0.03390
952,0.02742
953,0.05884
955,0.04214
956,0.03261
957,0.02905
960,0.05721
961,0.02730
962,0.02893
963,0.03881
964,0.06711
967,0.03406
975,0.03372
976,0.04286
977,0.02706
978,0.04375
980,0.03989
985,0.05662
986,0.06038
987,0.02436
989,0.03550
992,0.03506
994,0.05393
995,0.02452
996,0.02239
997,0.07498
998,0.03943
999,0.07941
1000,0.03319
1004,0.02324
1005,0.06758
1006,0.03521
1007,0.10166
1010,0.03482
1011,0.05464
1012,0.02275
1013,0.03682
1014,0.02560
1016,0.07051
1018,0.04235
1019,0.02355
1020,0.03525
1022,0.04570
1023,0.04250
1024,0.03135
1025,0.03355
1029,0.05089
1031,0.04028
1032,0.02292
1033,0.02337
1034,0.04947
1035,0.07150
1036,0.03264
1037,0.03014
1038,0.04377
1039,0.04322
1041,0.02907
1043,0.03177
1049,0.07976
1050,0.07011
1051,0.04440
1052,0.04335
1053,0.04107
1054,0.05521
1056,0.06015
1057,0.06250
1060,0.08201
1061,0.03373
1062,0.02727
1063,0.03949
1064,0.06431
1065,0.01900
1066,0.06645
1068,0.04269
1073,0.06561
1075,0.03515
1079,0.03141
1081,0.04169
1083,0.08190
1085,0.03207
1086,0.03610
1087,0.02813
1088,0.02716
1089,0.04916
1090,0.05143
1091,0.04623
1092,0.04007
1095,0.02929
1098,0.04065
1099,0.04019
1100,0.06113
1101,0.04865
1103,0.05467
1104,0.04820
1106,0.02521
1107,0.03511
1108,0.05468
1109,0.03505
1113,0.03716
1114,0.08119
1116,0.05474
1117,0.03663
1118,0.02601
1119,0.06241
1120,0.03868
1121,0.04530
1122,0.04130
1123,0.03916
1125,0.02998
1126,0.02916
1127,0.02880
1128,0.05828
1129,0.03415
1130,0.04418
1132,0.04242
1133,0.06707
1136,0.02036
1137,0.04113
1140,0.05200
1142,0.04190
1144,0.05634
1145,0.04890
1146,0.04406
1148,0.05281
1150,0.03728
1151,0.02500
1153,0.05000
1154,0.05393
1155,0.03038
1156,0.07537
1157,0.03541
1158,0.03638
1160,0.02309
1161,0.06204
1167,0.04167
1168,0.03487
1170,0.03566
1171,0.03401
1173,0.03649
1174,0.05086
1175,0.04539
1176,0.03303
1177,0.01785
1178,0.06931
1179,0.02947
1180,0.03220
1181,0.03471
1182,0.03545
1183,0.03770
1185,0.05367
1188,0.03320
1189,0.03042
1190,0.05850
1191,0.03811
1192,0.06368
1194,0.02355
1197,0.03576
1198,0.04198
1199,0.04761
1200,0.03073
1203,0.08644
1204,0.05440
1207,0.02796
1208,0.03018
1209,0.04429
1210,0.05431
1211,0.04245
1213,0.02595
1214,0.03745
1215,0.02217
1216,0.08287
1217,0.03914
1218,0.03360
1219,0.02722
1223,0.04479
1225,0.02918
1226,0.03747
1228,0.06509
1229,0.03345
1231,0.05703
1232,0.08565
1233,0.04198
1235,0.02638
1238,0.02542
1239,0.04800
1240,0.04822
1241,0.02893
1242,0.03908
1243,0.03334
1244,0.03030
1246,0.06561
1249,0.04193
1250,0.02195
1252,0.03206
1254,0.03253
1255,0.02273
1256,0.03490
1257,0.02524
1258,0.05940
1259,0.06674
1260,0.03849
1262,0.03088
1263,0.02119
1264,0.03267
1265,0.07524
1266,0.02505
1269,0.04530
1270,0.03417
1271,0.02676
1272,0.05594
1273,0.03128
1274,0.03733
1277,0.02289
1278,0.03552
1281,0.02996
1282,0.04580
1283,0.03140
1284,0.03708
1285,0.04410
1286,0.05102
1289,0.04159
1291,0.02548
1292,0.05397
1293,0.07172
1294,0.05704
1295,0.04749
1297,0.02065
1298,0.04543
1301,0.04800
1304,0.06609
1305,0.02809
1307,0.05255
1308,0.04073
1309,0.08396
1313,0.07277
1314,0.03963
1316,0.03612
1317,0.03263
1318,0.04034
1320,0.04314
1321,0.02100
1322,0.03916
1323,0.04008
1325,0.02997
1330,0.03117
1331,0.03073
1334,0.03768
1337,0.04441
1339,0.03861
1340,0.06821
1341,0.03940
1343,0.03376
1344,0.02792
1347,0.05863
1348,0.03583
1350,0.02226
1351,0.02563
1355,0.03862
1356,0.04377
1357,0.05430
1358,0.02995
1360,0.03131
1363,0.03755
1364,0.03215
1366,0.02920
1367,0.05926
1368,0.04902
1369,0.06089
1370,0.03732
1375,0.03031
1376,0.02706
1378,0.07331
1379,0.03432
1380,0.04110
1384,0.02110
1385,0.03629
1386,0.05553
1388,0.03442
1389,0.02214
1391,0.04970
1392,0.03314
1393,0.05054
1395,0.02481
1396,0.04078
1399,0.04600
1400,0.05285
1401,0.03278
1404,0.02851
1405,0.03614
1406,0.05373
1407,0.03800
1409,0.02879
1411,0.03361
1414,0.04482
1415,0.04127
1416,0.02984
1418,0.06859
1419,0.03093
1420,0.02142
1422,0.06161
1424,0.02657
1426,0.04313
1427,0.03013
1428,0.05103
1429,0.06525
1431,0.02597
1432,0.07261
1434,0.03938
1435,0.02167
1439,0.03003
1440,0.04440
1441,0.05118
1442,0.03210
1446,0.04735
1447,0.04149
1451,0.03973
1452,0.02413
1454,0.07043
1457,0.02181
1458,0.02750
1459,0.04352
1461,0.03881
1462,0.03948
1465,0.06230
1468,0.04669
1470,0.02690
1471,0.04113
1472,0.03074
1476,0.03620
1482,0.02081
1485,0.05190
1486,0.04598
1487,0.04538
1489,0.04340
1492,0.03042
1494,0.06453
1495,0.03559
1497,0.03702
1499,0.04392
1500,0.02987
1501,0.04669
1505,0.05424
1507,0.04485
1509,0.06941
1511,0.02425
1513,0.02703
1514,0.02922
1515,0.05593
1517,0.07244
1520,0.07843
1522,0.02990
1523,0.02150
1524,0.06845
1526,0.05242
1527,0.03267
1528,0.04331
1531,0.02564
1533,0.04572
1534,0.04355
1535,0.05394
1538,0.03997
1541,0.05140
1542,0.07286
1543,0.03213
1546,0.03782
1548,0.04379
1549,0.06591
1550,0.02651
1551,0.03593
1553,0.05544
1558,0.04339
1560,0.02780
1561,0.02950
1562,0.03319
1565,0.03339
1566,0.03688
1567,0.02377
1568,0.03644
1569,0.03470
1570,0.03239
1573,0.02765
1576,0.02666
1577,0.03406
1579,0.04826
1580,0.07146
1581,0.03237
1584,0.05345
1586,0.03074
1587,0.05293
1590,0.03007
1591,0.03832
1594,0.05381
1595,0.02277
1596,0.02822
1601,0.03072
1605,0.05055
1607,0.06279
1608,0.02621
1610,0.02988
1611,0.05191
1612,0.03207
1616,0.06244
1617,0.04544
1618,0.03164
1620,0.05682
1621,0.02815
1623,0.03644
1624,0.02833
1625,0.05617
1626,0.04224
1628,0.05329
1630,0.06129
1632,0.01953
1633,0.05032
1635,0.03788
1637,0.02894
1638,0.05871
1639,0.03567
1640,0.03736
1643,0.04397
1644,0.04179
1645,0.04390
1647,0.02780
1649,0.02803
1651,0.03006
1652,0.03594
1654,0.02897
1655,0.03583
1656,0.06713
1658,0.05207
1660,0.03668
1661,0.03761
1662,0.03950
1663,0.04591
1664,0.03631
1665,0.08477
1668,0.07779
1669,0.02909
1673,0.05070
1674,0.05839
1675,0.02389
1676,0.04518
1677,0.03007
1679,0.03833
1682,0.05852
1683,0.04519
1685,0.06715
1687,0.02826
1689,0.03361
1690,0.03710
1694,0.02904
1696,0.03505
1697,0.03669
1699,0.06008
1700,0.05038
1701,0.02982
1702,0.03386
1704,0.05597
1705,0.04000
1708,0.04330
1710,0.02888
1712,0.03543
1719,0.04544
1720,0.02641
1722,0.03079
1723,0.03898
1724,0.05476
1725,0.05618
1726,0.04242
1727,0.03865
1728,0.03980
1732,0.04717
1733,0.06010
1734,0.04165
1735,0.04129
1739,0.04610
1740,0.02670
1741,0.06708
1742,0.03920
1743,0.04422
1744,0.04313
1746,0.04197
1750,0.06399
1753,0.03312
1755,0.02863
1758,0.03942
1760,0.02468
1763,0.04118
1765,0.02826
1766,0.02935
1769,0.02455
1771,0.03206
1772,0.02823
1775,0.03392
1776,0.02676
1778,0.02804
1780,0.03862
1781,0.03254
1783,0.02761
1785,0.02964
1788,0.03632
1791,0.05356
1793,0.04026
1794,0.03748
1796,0.02603
1797,0.02210
1798,0.04573
1800,0.08099
1803,0.04719
1804,0.03609
1810,0.03932
1812,0.03003
1813,0.03482
1816,0.02696
1817,0.04492
1818,0.02872
1819,0.04055
1820,0.03283
1821,0.02672
1822,0.02431
1823,0.03055
1826,0.03031
1827,0.04835
1828,0.02797
1829,0.02328
1830,0.03995
1831,0.03488
1834,0.02294
1836,0.03040
1839,0.05309
1841,0.02959
1846,0.03813
1847,0.02436
1850,0.06936
1852,0.07006
1853,0.03952
1854,0.08065
1855,0.03592
1857,0.06042
1858,0.04575
1860,0.04620
1863,0.03394
1866,0.04863
1868,0.03861
1869,0.05045
1870,0.02707
1874,0.02491
1875,0.02496
1877,0.04402
1878,0.02686
1879,0.05035
1881,0.04615
1882,0.05050
1885,0.02559
1886,0.04591
1887,0.04783
1888,0.03385
1889,0.03067
1890,0.04099
1891,0.04854
1892,0.03334
1894,0.04536
1895,0.07724
1896,0.06957
1897,0.02897
1898,0.06295
1901,0.02491
1904,0.02309
1905,0.05044
1906,0.02078
1907,0.05103
1908,0.05689
1910,0.02858
1911,0.04221
1914,0.04654
1916,0.02700
1919,0.05004
1920,0.09801
1921,0.03255
1922,0.03660
1923,0.03675
1924,0.04016
1926,0.03033
1928,0.03913
1929,0.04600
1931,0.02692
1932,0.03913
1933,0.02180
1934,0.03231
1935,0.03332
1936,0.06163
1937,0.04665
1939,0.04244
1940,0.07640
1942,0.05475
1944,0.03718
1945,0.03930
1946,0.05784
1947,0.02853
1948,0.04842
1954,0.03736
1955,0.07811
1956,0.03703
1958,0.02235
1961,0.03379
1963,0.02395
1967,0.03456
1968,0.02722
1970,0.02411
1971,0.02524
1973,0.05651
1979,0.03525
1980,0.04144
1982,0.02332
1984,0.03224
1986,0.02634
1987,0.07552
1989,0.05906
1990,0.04391
1991,0.04927
1993,0.03010
1994,0.02852
1995,0.03806
1996,0.03321
1999,0.03682
2001,0.03756
2002,0.02568
2005,0.02561
2006,0.03480
2008,0.03221
2009,0.03952
2011,0.02706
2012,0.04658
2013,0.05972
2015,0.06107
2017,0.02948
2019,0.02210
2020,0.03011
2022,0.02625
2023,0.03832
2024,0.02595
2026,0.02325
2027,0.04556
2028,0.03920
2029,0.03628
2030,0.03968
2032,0.04636
2033,0.06718
2035,0.03970
2036,0.02535
2037,0.04110
2038,0.04983
2039,0.02394
2040,0.05605
2041,0.04010
2042,0.05128
2043,0.04885
2044,0.03943
2046,0.05503
2047,0.02474
2048,0.05573
2049,0.03228
2050,0.03452
2054,0.04128
2061,0.04636
2063,0.04445
2064,0.04403
2065,0.04803
2067,0.05219
2068,0.02734
2069,0.04231
2070,0.03481
2072,0.03730
2073,0.03979
2075,0.04227
2076,0.03465
2077,0.03246
2078,0.03744
2079,0.01972
2081,0.03551
2082,0.10317
2085,0.02168
2086,0.06371
2087,0.04297
2088,0.09629
2089,0.03576
2091,0.03664
2092,0.04437
2093,0.04544
2094,0.04181
2095,0.03629
2096,0.06811
2097,0.03345
2099,0.02516
2100,0.06762
2103,0.04245
2104,0.03310
2105,0.02760
2106,0.04262
2107,0.02563
2110,0.04453
2113,0.02362
2114,0.05015
2115,0.05106
2118,0.03367
2119,0.08900
2120,0.06968
2121,0.02267
2123,0.01867
2124,0.05888
2128,0.07823
2129,0.06793
2131,0.05660
2132,0.03934
2133,0.05909
2134,0.03374
2137,0.05542
2140,0.04238
2141,0.02297
2142,0.03685
2146,0.02407
2148,0.04394
2149,0.07788
2151,0.05779
2152,0.03883
2153,0.07705
2154,0.06220
2155,0.06055
2158,0.02750
2159,0.07923
2160,0.02953
2161,0.01800
2164,0.02885
2166,0.03820
2167,0.02245
2170,0.06340
2171,0.06563
2172,0.04427
2173,0.02820
2175,0.05583
2177,0.03879
2178,0.04449
2179,0.04698
2180,0.03737
2182,0.06911
2183,0.02962
2184,0.03860
2186,0.02514
2187,0.05905
2188,0.03909
2189,0.03784
2191,0.03799
2192,0.06936
2194,0.04737
2196,0.05529
2197,0.05111
2198,0.02970
2199,0.03003
2200,0.03039
2201,0.02803
2202,0.02350
2205,0.02119
2206,0.03120
2207,0.04082
2208,0.03731
2212,0.03596
2215,0.03452
2216,0.03698
2217,0.03634
2218,0.03355
2220,0.04620
2221,0.08701
2223,0.06606
2225,0.02065
2226,0.04691
2231,0.03214
2232,0.03299
2233,0.04308
2234,0.04997
2235,0.04267
2236,0.02864
2237,0.03744
2239,0.03511
2240,0.02941
2242,0.03199
2247,0.02362
2248,0.02677
2250,0.04461
2251,0.03889
2255,0.05713
2257,0.02059
2258,0.05288
2259,0.06431
2260,0.03000
2261,0.04303
2263,0.03465
2265,0.03629
2266,0.02634
2267,0.06118
2268,0.03621
2269,0.02581
2270,0.05630
2271,0.04646
2272,0.02429
2273,0.06107
2275,0.03430
2276,0.04209
2277,0.03356
2278,0.04273
2279,0.06783
2282,0.06778
2285,0.05035
2286,0.05705
2289,0.03535
2294,0.05544
2296,0.02715
2297,0.03958
2299,0.05341
2300,0.07179
2301,0.04967
2302,0.02610
2305,0.04077
2306,0.05057
2307,0.02818
2308,0.04582
2310,0.06097
2312,0.04214
2316,0.08334
2317,0.03293
2319,0.04489
2320,0.02989
2322,0.05050
2323,0.04437
2324,0.02736
2326,0.03856
2327,0.02279
2328,0.10939
2329,0.05378
2331,0.03231
2335,0.03166
2338,0.02300
2339,0.06911
2340,0.02706
2341,0.02920
2342,0.04969
2345,0.06490
2349,0.02612
2350,0.04016
2351,0.04434
2353,0.04902
2354,0.05215
2355,0.05641
2356,0.04092
2357,0.07073
2359,0.02353
2360,0.05948
2361,0.03765
2362,0.04524
2364,0.05740
2366,0.03883
2368,0.05304
2369,0.06382
2370,0.04817
2372,0.04427
2376,0.02250
2381,0.04934
2383,0.03271
2384,0.03491
2385,0.03790
2386,0.03249
2388,0.03566
2390,0.03626
2392,0.04809
2394,0.06554
2395,0.03975
2396,0.02613
2397,0.03236
2399,0.04928
2401,0.03917
2402,0.02975
2403,0.05771
2405,0.08175
2406,0.05240
2407,0.06925
2408,0.02325
2410,0.02217
2412,0.07486
2415,0.04343
2417,0.03124
2418,0.04143
2420,0.06420
2421,0.05742
2425,0.06950
2426,0.03084
2427,0.03532
2428,0.02409
2429,0.04987
2434,0.04949
2435,0.02365
2436,0.04069
2437,0.03018
2438,0.03962
2439,0.04775
2441,0.03938
2443,0.03884
2444,0.03592
2445,0.04635
2446,0.05266
2449,0.04768
2452,0.03646
2453,0.06820
2454,0.03433
2455,0.03153
2456,0.07316
2457,0.03170
2460,0.06851
2461,0.03578
2463,0.03777
2465,0.03948
2466,0.03447
2468,0.04378
2469,0.07033
2471,0.02310
2472,0.05416
2473,0.04360
2474,0.04383
2475,0.04722
2476,0.03647
2477,0.03193
2478,0.03381
2480,0.04326
2483,0.03946
2484,0.02300
2486,0.08334
2488,0.03830
2489,0.04060
2490,0.02654
2495,0.04877
2496,0.02985
2497,0.05072
2498,0.03823
2503,0.02588
2505,0.03387
2506,0.03382
2507,0.04528
2508,0.04981
2509,0.02793
2514,0.03811
2515,0.04206
2521,0.07735
2522,0.02391
2523,0.02796
2524,0.03818
2526,0.04586
2527,0.04462
2529,0.07716
2530,0.03207
2531,0.04158
2532,0.03346
2534,0.06355
2535,0.03792
2536,0.03282
2537,0.05395
2539,0.03074
2542,0.03805
2545,0.05948
2546,0.03526
2548,0.05348
2549,0.03281
2550,0.03421
2552,0.03285
2554,0.05897
2555,0.04215
2558,0.02638
2560,0.05866
2563,0.03934
2564,0.05414
2565,0.02434
2571,0.07691
2574,0.05692
2575,0.03423
2576,0.02667
2577,0.06152
2578,0.04208
2579,0.06451
2581,0.04388
2582,0.03019
2583,0.03381
2585,0.03777
2586,0.04311
2587,0.03964
2591,0.04836
2592,0.03415
2594,0.03474
2595,0.03870
2597,0.04690
2598,0.06059
2599,0.07803
2600,0.06631
2602,0.04885
2603,0.02847
2605,0.03701
2606,0.02388
2607,0.03274
2608,0.03440
2609,0.03512
2610,0.05980
2611,0.02611
2613,0.03829
2615,0.02263
2616,0.05526
2621,0.03581
2623,0.02658
2624,0.03156
2625,0.03826
2626,0.02917
2627,0.04543
2628,0.03478
2629,0.03439
2630,0.01861
2631,0.06588
2633,0.08935
2634,0.07018
2635,0.03176
2636,0.05128
2638,0.03721
2639,0.03078
2640,0.03075
2642,0.03983
2643,0.04717
2646,0.03350
2647,0.05372
2648,0.05432
2649,0.02767
2650,0.03006
2652,0.02443
2654,0.03459
2658,0.02964
2659,0.03105
2660,0.04989
2661,0.04526
2662,0.02570
2663,0.03994
2665,0.04346
2666,0.03309
2667,0.04369
2668,0.03360
2671,0.02469
2673,0.04744
2674,0.03280
2675,0.05859
2676,0.05114
2677,0.04103
2678,0.02850
2681,0.03000
2683,0.02738
2685,0.08330
2687,0.02540
2690,0.06872
2692,0.02863
2693,0.02403
2694,0.04566
2695,0.02472
2696,0.06040
2697,0.04103
2698,0.08106
2699,0.03869
2701,0.02568
2702,0.05399
2703,0.07598
2705,0.04071
2711,0.03905
2715,0.04863
2720,0.05514
2721,0.04857
2722,0.03165
2724,0.04288
2726,0.03921
2729,0.01820
2730,0.02207
2731,0.02962
2732,0.03546
2733,0.03924
2734,0.05847
2736,0.02869
2738,0.03564
2739,0.05288
2740,0.03562
2741,0.04889
2743,0.02759
2746,0.05049
2747,0.04696
2750,0.05574
2751,0.03866
2752,0.04007
2753,0.03611
2755,0.04146
2756,0.03173
2757,0.02792
2761,0.03775
2763,0.03435
2764,0.04478
2765,0.03003
2767,0.05313
2769,0.06126
2772,0.04058
2774,0.04364
2776,0.03907
2777,0.02515
2778,0.02492
2782,0.05382
2783,0.03391
2786,0.02281
2790,0.03389
2791,0.02941
2792,0.04619
2793,0.03041
2794,0.03383
2795,0.04009
2796,0.03572
2797,0.02854
2800,0.04580
2801,0.02809
2802,0.02817
2804,0.03014
2805,0.02814
2807,0.02947
2808,0.06662
2811,0.05673
2812,0.04328
2813,0.03025
2814,0.09816
2815,0.04175
2817,0.03611
2819,0.03928
2821,0.03558
2825,0.07178
2828,0.04009
2829,0.03360
2831,0.02817
2832,0.03524
2834,0.04592
2835,0.04368
2836,0.05609
2837,0.05926
2838,0.03548
2840,0.03044
2841,0.03262
2842,0.03880
2843,0.02591
2845,0.02781
2847,0.03536
2848,0.03711
2850,0.05639
2851,0.04176
2854,0.02612
2856,0.04948
2857,0.03173
2858,0.03143
2859,0.02392
2862,0.04058
2864,0.02380
2865,0.06175
2866,0.02364
2867,0.02887
2868,0.05683
2869,0.03897
2871,0.03295
2872,0.03062
2873,0.03069
2874,0.04329
2875,0.03131
2878,0.03751
2882,0.04143
2883,0.05775
2886,0.03622
2887,0.02351
2888,0.03651
2889,0.04626
2892,0.02967
2893,0.04586
2895,0.03406
2897,0.03110
2898,0.04696
2899,0.05817
2903,0.02990
2906,0.04795
2907,0.02995
2909,0.02810
2913,0.02796
2915,0.06905
2916,0.03865
2917,0.03736
2918,0.06502
2921,0.03312
2924,0.04915
2925,0.04823
2928,0.09520
2929,0.03652
2931,0.06348
2932,0.04822
2934,0.05152
2936,0.09835
2937,0.07126
2939,0.03242
2940,0.05217
2941,0.02861
2942,0.03093
2943,0.04527
2946,0.03840
2947,0.04024
2949,0.04187
2952,0.03703
2953,0.04109
2954,0.03662
2956,0.02598
2960,0.04147
2962,0.05192
2964,0.04054
2965,0.02635
2966,0.07167
2967,0.02941
2968,0.04899
2971,0.03684
2972,0.04559
2973,0.03854
2975,0.05378
2976,0.02902
2977,0.05483
