id,target
618,0.05906
620,0.01860
621,0.01107
622,0.01740
623,0.03653
628,0.03394
631,0.03473
632,0.01673
633,0.01578
634,0.04156
635,0.06445
637,0.01504
638,0.07431
640,0.02232
643,0.04688
644,0.10533
645,0.05671
646,0.06199
649,0.01252
651,0.03432
653,0.03184
654,0.01995
655,0.13833
656,0.02455
658,0.05925
659,0.01862
661,0.02750
662,0.03857
663,0.04500
664,0.04370
665,0.03478
667,0.01255
668,0.05814
671,0.03574
673,0.09552
674,0.05562
675,0.02506
676,0.01917
677,0.02463
678,0.01554
679,0.04589
680,0.03638
681,0.04043
682,0.04428
683,0.01502
684,0.02398
686,0.07906
687,0.04459
688,0.06754
690,0.01907
691,0.03477
692,0.08796
693,0.03797
694,0.05996
695,0.01269
696,0.01168
698,0.02144
699,0.02217
702,0.04126
703,0.01981
705,0.04875
706,0.07904
707,0.03952
708,0.04525
709,0.06585
710,0.13824
713,0.03867
714,0.02154
715,0.08130
716,0.07352
717,0.08676
718,0.03396
719,0.01864
720,0.02840
721,0.04738
723,0.04351
724,0.02751
726,0.02110
728,0.12544
730,0.04454
732,0.03437
734,0.01528
735,0.04167
737,0.01850
738,0.07561
741,0.03269
742,0.01919
743,0.02943
746,0.03246
747,0.05410
749,0.00946
750,0.05198
752,0.04929
755,0.06858
757,0.02141
758,0.04542
759,0.05162
765,0.03902
766,0.01813
767,0.07015
768,0.01768
769,0.02492
770,0.04411
771,0.01807
772,0.02052
773,0.04249
775,0.02386
776,0.06621
778,0.03793
779,0.02447
780,0.04151
782,0.04063
783,0.09050
784,0.04430
785,0.02544
786,0.05818
788,0.03231
789,0.03973
792,0.09847
793,0.02966
794,0.04554
797,0.06285
798,0.01466
799,0.04353
800,0.02277
801,0.05360
802,0.08428
805,0.01505
807,0.02049
808,0.02271
811,0.04132
813,0.03931
814,0.11171
815,0.04255
816,0.02218
817,0.01346
819,0.03442
821,0.02743
823,0.04695
825,0.04627
826,0.01944
827,0.02764
828,0.01253
830,0.02000
831,0.10982
833,0.03040
834,0.06374
835,0.03631
836,0.05275
837,0.06135
838,0.07092
840,0.03487
842,0.02015
844,0.02547
845,0.16208
847,0.05068
848,0.11124
850,0.03226
851,0.03394
852,0.08395
853,0.05676
855,0.01794
856,0.05033
857,0.03825
859,0.03332
860,0.05646
862,0.04845
863,0.05985
864,0.03394
867,0.04414
868,0.01479
869,0.02328
871,0.02817
873,0.02698
875,0.05745
876,0.02989
877,0.02948
879,0.07069
880,0.03988
883,0.02042
884,0.01983
885,0.03822
886,0.03058
887,0.03851
888,0.01243
891,0.05486
893,0.03590
895,0.13073
897,0.04271
898,0.08817
901,0.01678
902,0.01587
904,0.04162
905,0.02379
907,0.10568
908,0.02510
909,0.05066
910,0.01276
911,0.01836
913,0.05420
914,0.03011
915,0.07883
916,0.02097
917,0.01458
919,0.02425
920,0.03456
923,0.01460
924,0.03346
925,0.03707
926,0.04380
928,0.01393
929,0.01333
932,0.05792
935,0.00862
936,0.09570
937,0.03262
938,0.02897
939,0.03697
940,0.02652
941,0.01249
944,0.03046
945,0.02951
946,0.11671
947,0.01774
949,0.01995
950,0.02485
952,0.01772
953,0.03218
955,0.05126
956,0.01427
957,0.02250
960,0.03942
961,0.00912
962,0.01909
963,0.01110
964,0.03926
967,0.01540
975,0.01056
976,0.01735
977,0.02407
978,0.03670
980,0.03805
985,0.08310
986,0.06969
987,0.01793
989,0.02897
992,0.03073
994,0.02868
995,0.06323
996,0.01141
997,0.06925
998,0.01471
999,0.03595
1000,0.04320
1004,0.02558
1005,0.21208
1006,0.02288
1007,0.03780
1010,0.03275
1011,0.16979
1012,0.01888
1013,0.07700
1014,0.01083
1016,0.07344
1018,0.03704
1019,0.02215
1020,0.01592
1022,0.06522
1023,0.03492
1024,0.02163
1025,0.04808
1029,0.06139
1031,0.01674
1032,0.01382
1033,0.01694
1034,0.08529
1035,0.04174
1036,0.02313
1037,0.02924
1038,0.05753
1039,0.03427
1041,0.03449
1043,0.04671
1049,0.07947
1050,0.11178
1051,0.03218
1052,0.02343
1053,0.04676
1054,0.06096
1056,0.03703
1057,0.07967
1060,0.08479
1061,0.02221
1062,0.03230
1063,0.03611
1064,0.03073
1065,0.00793
1066,0.03740
1068,0.03721
1073,0.09165
1075,0.00781
1079,0.03830
1081,0.04039
1083,0.08133
1085,0.01213
1086,0.01673
1087,0.01985
1088,0.01736
1089,0.07997
1090,0.06348
1091,0.02084
1092,0.00730
1095,0.04562
1098,0.03507
1099,0.05039
1100,0.09035
1101,0.06401
1103,0.02178
1104,0.02954
1106,0.01108
1107,0.04756
1108,0.08197
1109,0.01850
1113,0.04334
1114,0.05164
1116,0.03528
1117,0.00761
1118,0.02567
1119,0.04756
1120,0.03889
1121,0.02637
1122,0.09223
1123,0.05084
1125,0.06024
1126,0.02400
1127,0.02402
1128,0.03455
1129,0.01048
1130,0.08199
1132,0.04559
1133,0.05160
1136,0.01930
1137,0.09635
1140,0.03383
1142,0.02168
1144,0.05829
1145,0.03401
1146,0.02239
1148,0.02776
1150,0.01183
1151,0.01965
1153,0.05869
1154,0.02711
1155,0.05565
1156,0.02306
1157,0.01469
1158,0.03778
1160,0.01551
1161,0.05200
1167,0.03327
1168,0.03263
1170,0.04129
1171,0.03502
1173,0.03591
1174,0.02716
1175,0.02201
1176,0.02554
1177,0.02333
1178,0.03075
1179,0.01195
1180,0.01326
1181,0.04068
1182,0.02610
1183,0.02680
1185,0.05484
1188,0.02324
1189,0.01916
1190,0.04328
1191,0.02677
1192,0.03400
1194,0.02496
1197,0.02427
1198,0.02599
1199,0.02162
1200,0.03370
1203,0.11067
1204,0.09271
1207,0.02449
1208,0.04194
1209,0.04727
1210,0.06641
1211,0.01838
1213,0.01447
1214,0.06383
1215,0.01127
1216,0.05255
1217,0.03459
1218,0.02159
1219,0.01909
1223,0.06421
1225,0.05538
1226,0.03619
1228,0.05599
1229,0.01108
1231,0.03225
1232,0.17422
1233,0.01998
1235,0.03350
1238,0.03850
1239,0.02266
1240,0.03715
1241,0.03706
1242,0.04662
1243,0.04019
1244,0.00735
1246,0.06295
1249,0.03978
1250,0.01500
1252,0.01544
1254,0.03127
1255,0.01701
1256,0.02927
1257,0.03424
1258,0.04131
1259,0.07283
1260,0.02842
1262,0.03752
1263,0.01535
1264,0.00873
1265,0.02771
1266,0.02245
1269,0.02301
1270,0.01903
1271,0.01871
1272,0.04295
1273,0.02371
1274,0.03492
1277,0.01414
1278,0.02121
1281,0.02606
1282,0.02565
1283,0.01311
1284,0.02611
1285,0.07732
1286,0.03611
1289,0.00925
1291,0.03963
1292,0.07918
1293,0.06019
1294,0.04555
1295,0.05191
1297,0.03718
1298,0.02360
1301,0.04245
1304,0.02074
1305,0.02713
1307,0.04482
1308,0.03617
1309,0.10491
1313,0.05747
1314,0.03447
1316,0.02399
1317,0.03069
1318,0.03358
1320,0.01270
1321,0.02062
1322,0.03230
1323,0.02072
1325,0.05510
1330,0.01235
1331,0.04525
1334,0.03018
1337,0.02176
1339,0.03555
1340,0.02489
1341,0.05347
1343,0.00796
1344,0.01587
1347,0.03255
1348,0.03608
1350,0.00837
1351,0.05976
1355,0.02683
1356,0.04000
1357,0.04516
1358,0.01945
1360,0.03907
1363,0.06973
1364,0.02648
1366,0.03579
1367,0.04901
1368,0.03427
1369,0.08937
1370,0.04311
1375,0.03355
1376,0.01647
1378,0.10541
1379,0.01173
1380,0.02371
1384,0.01640
1385,0.03102
1386,0.07832
1388,0.03943
1389,0.00752
1391,0.01507
1392,0.03651
1393,0.01781
1395,0.03168
1396,0.04280
1399,0.04921
1400,0.04579
1401,0.02855
1404,0.03215
1405,0.02364
1406,0.01609
1407,0.02648
1409,0.02724
1411,0.04496
1414,0.05661
1415,0.05054
1416,0.01933
1418,0.03834
1419,0.02208
1420,0.01539
1422,0.04561
1424,0.01850
1426,0.01676
1427,0.03852
1428,0.06053
1429,0.03529
1431,0.02333
1432,0.04749
1434,0.04120
1435,0.01338
1439,0.04168
1440,0.04043
1441,0.03379
1442,0.01570
1446,0.05622
1447,0.02951
1451,0.06609
1452,0.01192
1454,0.06772
1457,0.01973
1458,0.03669
1459,0.03448
1461,0.03053
1462,0.02098
1465,0.02979
1468,0.02925
1470,0.04487
1471,0.01200
1472,0.03258
1476,0.03283
1482,0.02289
1485,0.05873
1486,0.02095
1487,0.06138
1489,0.03332
1492,0.00657
1494,0.08230
1495,0.02785
1497,0.02733
1499,0.02571
1500,0.01868
1501,0.04811
1505,0.05611
1507,0.04090
1509,0.05900
1511,0.01080
1513,0.04232
1514,0.01961
1515,0.05267
1517,0.20511
1520,0.01476
1522,0.01478
1523,0.01768
1524,0.07788
1526,0.03838
1527,0.01138
1528,0.01708
1531,0.01979
1533,0.08567
1534,0.05499
1535,0.04382
1538,0.11140
1541,0.03604
1542,0.02282
1543,0.01890
1546,0.02411
1548,0.04011
1549,0.12046
1550,0.01107
1551,0.02444
1553,0.06205
1558,0.02289
1560,0.01815
1561,0.00854
1562,0.02284
1565,0.01872
1566,0.01179
1567,0.01334
1568,0.02924
1569,0.02738
1570,0.01349
1573,0.01466
1576,0.02003
1577,0.02518
1579,0.06017
1580,0.06807
1581,0.02461
1584,0.05207
1586,0.01767
1587,0.03419
1590,0.02717
1591,0.02375
1594,0.07799
1595,0.03081
1596,0.04224
1601,0.03171
1605,0.05030
1607,0.05758
1608,0.05826
1610,0.03455
1611,0.02980
1612,0.02111
1616,0.08245
1617,0.04724
1618,0.02564
1620,0.04188
1621,0.03753
1623,0.04190
1624,0.04010
1625,0.05718
1626,0.02021
1628,0.02660
1630,0.05469
1632,0.01432
1633,0.05317
1635,0.02977
1637,0.03066
1638,0.11465
1639,0.02224
1640,0.03854
1643,0.02239
1644,0.02854
1645,0.11359
1647,0.01281
1649,0.01981
1651,0.00892
1652,0.06811
1654,0.02975
1655,0.06057
1656,0.07612
1658,0.04268
1660,0.04171
1661,0.02625
1662,0.04805
1663,0.04237
1664,0.04691
1665,0.06802
1668,0.06789
1669,0.01058
1673,0.03167
1674,0.04093
1675,0.01804
1676,0.06034
1677,0.03082
1679,0.05239
1682,0.02591
1683,0.02047
1685,0.04899
1687,0.01446
1689,0.03114
1690,0.01560
1694,0.03260
1696,0.01821
1697,0.03821
1699,0.03044
1700,0.07913
1701,0.01746
1702,0.03402
1704,0.02934
1705,0.04088
1708,0.05610
1710,0.03115
1712,0.02900
1719,0.03269
1720,0.04654
1722,0.03682
1723,0.04222
1724,0.02707
1725,0.03968
1726,0.02913
1727,0.02221
1728,0.02748
1732,0.01973
1733,0.05094
1734,0.05938
1735,0.10432
1739,0.01266
1740,0.01215
1741,0.04829
1742,0.01000
1743,0.01334
1744,0.05407
1746,0.02389
1750,0.00997
1753,0.02453
1755,0.03856
1758,0.03403
1760,0.02558
1763,0.05419
1765,0.01647
1766,0.03408
1769,0.03090
1771,0.01909
1772,0.03576
1775,0.02587
1776,0.01337
1778,0.04433
1780,0.04977
1781,0.01564
1783,0.00940
1785,0.04772
1788,0.02995
1791,0.03081
1793,0.03501
1794,0.05920
1796,0.02302
1797,0.03247
1798,0.10807
1800,0.02874
1803,0.02680
1804,0.05728
1810,0.05203
1812,0.01892
1813,0.04044
1816,0.01640
1817,0.01385
1818,0.02952
1819,0.01671
1820,0.04186
1821,0.02718
1822,0.01941
1823,0.02608
1826,0.01597
1827,0.05697
1828,0.02652
1829,0.03198
1830,0.03805
1831,0.06270
1834,0.02495
1836,0.01677
1839,0.02009
1841,0.01239
1846,0.03391
1847,0.01552
1850,0.02061
1852,0.10150
1853,0.03341
1854,0.06887
1855,0.02051
1857,0.07947
1858,0.02126
1860,0.04710
1863,0.04416
1866,0.05395
1868,0.02858
1869,0.05421
1870,0.02142
1874,0.01082
1875,0.01687
1877,0.04263
1878,0.03366
1879,0.05091
1881,0.02453
1882,0.05413
1885,0.00897
1886,0.07091
1887,0.08652
1888,0.02676
1889,0.03239
1890,0.01454
1891,0.01461
1892,0.01295
1894,0.01878
1895,0.05055
1896,0.06217
1897,0.03837
1898,0.09764
1901,0.02601
1904,0.02711
1905,0.04900
1906,0.00658
1907,0.07900
1908,0.05202
1910,0.04419
1911,0.02178
1914,0.02020
1916,0.02581
1919,0.02010
1920,0.22446
1921,0.01786
1922,0.04765
1923,0.02907
1924,0.04024
1926,0.03469
1928,0.01103
1929,0.05367
1931,0.03165
1932,0.01835
1933,0.03627
1934,0.03888
1935,0.01403
1936,0.07709
1937,0.05191
1939,0.01641
1940,0.06033
1942,0.03974
1944,0.06700
1945,0.04447
1946,0.04427
1947,0.02025
1948,0.03084
1954,0.03133
1955,0.05700
1956,0.02168
1958,0.01072
1961,0.05313
1963,0.03685
1967,0.05221
1968,0.02069
1970,0.01118
1971,0.03153
1973,0.04400
1979,0.05674
1980,0.05896
1982,0.02224
1984,0.01194
1986,0.02224
1987,0.09018
1989,0.05574
1990,0.04441
1991,0.02962
1993,0.02299
1994,0.03220
1995,0.05169
1996,0.05687
1999,0.04003
2001,0.02587
2002,0.03846
2005,0.02158
2006,0.03936
2008,0.03038
2009,0.01094
2011,0.02622
2012,0.04383
2013,0.04335
2015,0.04364
2017,0.02679
2019,0.01442
2020,0.02710
2022,0.05610
2023,0.01702
2024,0.01876
2026,0.04226
2027,0.07626
2028,0.03174
2029,0.03876
2030,0.03381
2032,0.02743
2033,0.06877
2035,0.06965
2036,0.01514
2037,0.03239
2038,0.06793
2039,0.03701
2040,0.02247
2041,0.03831
2042,0.04933
2043,0.02758
2044,0.04393
2046,0.09452
2047,0.02636
2048,0.05485
2049,0.05414
2050,0.06593
2054,0.07362
2061,0.04458
2063,0.07551
2064,0.05428
2065,0.06385
2067,0.06480
2068,0.00940
2069,0.02768
2070,0.03434
2072,0.01797
2073,0.05830
2075,0.04622
2076,0.03033
2077,0.02490
2078,0.03301
2079,0.00877
2081,0.02116
2082,0.10890
2085,0.02743
2086,0.07037
2087,0.02043
2088,0.08226
2089,0.01940
2091,0.04725
2092,0.03879
2093,0.02060
2094,0.03748
2095,0.01943
2096,0.04014
2097,0.02781
2099,0.03102
2100,0.05926
2103,0.04465
2104,0.01545
2105,0.01244
2106,0.00981
2107,0.05579
2110,0.02171
2113,0.01615
2114,0.07981
2115,0.02654
2118,0.02704
2119,0.01276
2120,0.06075
2121,0.01955
2123,0.06873
2124,0.07507
2128,0.06857
2129,0.10897
2131,0.05427
2132,0.06853
2133,0.01786
2134,0.03360
2137,0.08543
2140,0.03685
2141,0.03146
2142,0.02014
2146,0.02045
2148,0.06926
2149,0.15054
2151,0.03426
2152,0.02645
2153,0.08297
2154,0.04516
2155,0.05470
2158,0.03051
2159,0.07505
2160,0.04686
2161,0.01047
2164,0.01293
2166,0.03080
2167,0.04846
2170,0.05385
2171,0.01337
2172,0.05830
2173,0.04162
2175,0.03018
2177,0.08092
2178,0.10274
2179,0.04953
2180,0.01721
2182,0.06637
2183,0.02711
2184,0.02471
2186,0.04544
2187,0.04206
2188,0.02046
2189,0.02722
2191,0.01721
2192,0.03272
2194,0.02748
2196,0.06958
2197,0.02375
2198,0.02831
2199,0.03468
2200,0.02722
2201,0.01281
2202,0.03651
2205,0.03265
2206,0.03514
2207,0.04745
2208,0.04635
2212,0.05166
2215,0.03996
2216,0.02476
2217,0.08203
2218,0.02448
2220,0.04680
2221,0.03899
2223,0.04938
2225,0.02611
2226,0.05465
2231,0.01759
2232,0.03062
2233,0.06513
2234,0.05086
2235,0.02191
2236,0.03295
2237,0.05580
2239,0.04495
2240,0.03613
2242,0.04423
2247,0.01783
2248,0.02492
2250,0.01329
2251,0.03050
2255,0.02904
2257,0.01512
2258,0.06981
2259,0.09270
2260,0.02439
2261,0.01449
2263,0.03770
2265,0.02240
2266,0.03277
2267,0.10402
2268,0.02359
2269,0.02539
2270,0.03712
2271,0.03605
2272,0.01386
2273,0.04383
2275,0.03589
2276,0.02025
2277,0.01760
2278,0.03539
2279,0.04350
2282,0.04756
2285,0.04742
2286,0.03077
2289,0.06303
2294,0.04948
2296,0.02579
2297,0.03841
2299,0.04891
2300,0.04901
2301,0.05185
2302,0.02625
2305,0.04963
2306,0.06744
2307,0.02271
2308,0.05974
2310,0.05148
2312,0.03257
2316,0.05474
2317,0.03327
2319,0.03154
2320,0.01033
2322,0.02072
2323,0.02721
2324,0.02169
2326,0.02228
2327,0.01133
2328,0.10479
2329,0.06039
2331,0.01103
2335,0.01476
2338,0.00844
2339,0.15540
2340,0.04616
2341,0.02392
2342,0.04345
2345,0.02559
2349,0.01899
2350,0.02056
2351,0.02184
2353,0.06089
2354,0.03736
2355,0.02123
2356,0.03460
2357,0.03632
2359,0.01427
2360,0.05794
2361,0.05348
2362,0.05609
2364,0.03564
2366,0.02973
2368,0.03066
2369,0.03348
2370,0.09152
2372,0.02950
2376,0.01319
2381,0.02349
2383,0.03668
2384,0.04712
2385,0.04362
2386,0.02111
2388,0.03829
2390,0.01489
2392,0.03328
2394,0.05872
2395,0.13495
2396,0.02532
2397,0.02134
2399,0.05093
2401,0.01314
2402,0.00918
2403,0.05365
2405,0.07565
2406,0.07700
2407,0.05103
2408,0.03478
2410,0.00900
2412,0.06328
2415,0.03744
2417,0.03227
2418,0.03843
2420,0.05366
2421,0.03887
2425,0.10934
2426,0.02338
2427,0.02602
2428,0.03227
2429,0.01691
2434,0.01536
2435,0.02346
2436,0.02000
2437,0.02476
2438,0.04534
2439,0.05783
2441,0.05838
2443,0.04554
2444,0.03174
2445,0.03486
2446,0.10397
2449,0.03270
2452,0.05513
2453,0.10859
2454,0.05045
2455,0.02921
2456,0.10010
2457,0.02042
2460,0.07617
2461,0.03023
2463,0.02042
2465,0.02296
2466,0.02209
2468,0.03670
2469,0.03029
2471,0.01953
2472,0.04180
2473,0.01439
2474,0.02190
2475,0.04590
2476,0.04796
2477,0.03413
2478,0.03580
2480,0.01999
2483,0.02283
2484,0.03470
2486,0.13836
2488,0.04420
2489,0.02512
2490,0.00831
2495,0.10145
2496,0.06562
2497,0.05961
2498,0.09740
2503,0.02342
2505,0.04016
2506,0.06415
2507,0.03427
2508,0.08385
2509,0.03631
2514,0.03929
2515,0.04220
2521,0.07533
2522,0.01144
2523,0.02283
2524,0.06513
2526,0.04897
2527,0.02524
2529,0.02980
2530,0.04175
2531,0.02203
2532,0.01611
2534,0.07576
2535,0.02920
2536,0.03338
2537,0.02407
2539,0.01672
2542,0.09382
2545,0.04440
2546,0.01699
2548,0.03794
2549,0.01717
2550,0.02421
2552,0.03067
2554,0.03262
2555,0.06104
2558,0.02338
2560,0.09906
2563,0.01458
2564,0.05908
2565,0.03197
2571,0.05090
2574,0.07096
2575,0.01883
2576,0.01903
2577,0.05584
2578,0.03343
2579,0.04713
2581,0.03086
2582,0.01908
2583,0.06184
2585,0.02341
2586,0.01992
2587,0.07295
2591,0.07820
2592,0.01485
2594,0.02640
2595,0.04702
2597,0.05261
2598,0.07718
2599,0.02659
2600,0.05478
2602,0.02093
2603,0.02349
2605,0.02217
2606,0.03990
2607,0.06128
2608,0.04145
2609,0.01113
2610,0.03321
2611,0.03422
2613,0.04698
2615,0.01482
2616,0.02023
2621,0.03156
2623,0.03756
2624,0.03112
2625,0.03662
2626,0.05667
2627,0.01749
2628,0.04914
2629,0.03597
2630,0.00830
2631,0.06856
2633,0.06629
2634,0.04276
2635,0.01390
2636,0.03450
2638,0.04002
2639,0.02359
2640,0.02663
2642,0.02012
2643,0.10321
2646,0.03006
2647,0.06205
2648,0.05694
2649,0.01528
2650,0.02688
2652,0.04307
2654,0.02918
2658,0.05647
2659,0.01463
2660,0.04052
2661,0.03420
2662,0.02614
2663,0.04052
2665,0.03767
2666,0.01863
2667,0.02741
2668,0.01779
2671,0.01887
2673,0.01071
2674,0.06386
2675,0.04194
2676,0.02452
2677,0.02564
2678,0.01137
2681,0.02181
2683,0.02210
2685,0.07192
2687,0.03251
2690,0.06670
2692,0.02254
2693,0.00921
2694,0.01062
2695,0.00498
2696,0.03942
2697,0.02704
2698,0.10921
2699,0.03801
2701,0.01502
2702,0.04957
2703,0.16296
2705,0.02894
2711,0.05551
2715,0.01212
2720,0.05958
2721,0.02726
2722,0.01274
2724,0.03425
2726,0.06344
2729,0.01083
2730,0.01124
2731,0.06454
2732,0.03070
2733,0.04414
2734,0.04108
2736,0.05204
2738,0.02649
2739,0.04885
2740,0.04671
2741,0.01253
2743,0.01671
2746,0.06239
2747,0.06210
2750,0.10432
2751,0.02150
2752,0.02658
2753,0.03376
2755,0.05445
2756,0.03913
2757,0.02700
2761,0.05460
2763,0.06775
2764,0.03184
2765,0.02099
2767,0.07959
2769,0.05582
2772,0.02302
2774,0.02308
2776,0.02974
2777,0.01294
2778,0.03815
2782,0.04614
2783,0.03402
2786,0.03033
2790,0.01307
2791,0.05594
2792,0.04678
2793,0.03458
2794,0.04941
2795,0.04685
2796,0.02553
2797,0.02304
2800,0.02043
2801,0.03530
2802,0.03056
2804,0.01360
2805,0.01838
2807,0.05638
2808,0.06244
2811,0.03646
2812,0.03405
2813,0.04222
2814,0.04313
2815,0.04572
2817,0.04086
2819,0.06599
2821,0.05247
2825,0.07590
2828,0.04140
2829,0.01716
2831,0.03892
2832,0.02157
2834,0.05786
2835,0.03297
2836,0.04732
2837,0.04670
2838,0.06970
2840,0.04001
2841,0.03951
2842,0.08809
2843,0.02649
2845,0.02062
2847,0.01585
2848,0.01619
2850,0.03123
2851,0.08390
2854,0.01653
2856,0.02240
2857,0.04509
2858,0.03218
2859,0.01241
2862,0.05887
2864,0.01207
2865,0.06518
2866,0.02003
2867,0.03147
2868,0.04817
2869,0.04409
2871,0.01291
2872,0.05157
2873,0.03122
2874,0.02970
2875,0.02103
2878,0.04489
2882,0.01891
2883,0.05331
2886,0.05964
2887,0.03345
2888,0.08133
2889,0.03423
2892,0.01345
2893,0.04375
2895,0.02833
2897,0.03671
2898,0.02000
2899,0.09201
2903,0.02089
2906,0.05159
2907,0.00980
2909,0.02092
2913,0.01064
2915,0.01577
2916,0.04867
2917,0.01671
2918,0.02711
2921,0.03158
2924,0.10092
2925,0.04938
2928,0.03319
2929,0.02431
2931,0.11777
2932,0.07887
2934,0.05213
2936,0.04975
2937,0.07056
2939,0.03800
2940,0.08539
2941,0.02135
2942,0.03332
2943,0.10870
2946,0.01084
2947,0.02137
2949,0.01529
2952,0.02956
2953,0.03303
2954,0.01226
2956,0.03385
2960,0.04290
2962,0.04945
2964,0.04070
2965,0.03090
2966,0.08084
2967,0.03657
2968,0.10198
2971,0.04678
2972,0.04486
2973,0.04214
2975,0.06659
2976,0.02655
2977,0.06204
